item_id,author_id
179325,1938
179325,2046
179325,2047
179325,2053
179325,3897
179325,3972
179325,4473
179325,4698
179325,5043
179325,4219
179325,1931
179325,5044
179325,5045
39607,2453
245533,5007
233932,2453
233820,3072
72039,138
275843,659
15501,2582
253440,4819
74475,892
257546,2810
10980,2763
81685,5046
309608,2707
252550,5047
261780,2201
314386,2572
256479,3918
145166,654
145166,5048
268671,3173
268671,3670
162314,3173
218867,4132
196506,4000
308993,4986
206077,3072
68795,3993
47639,3802
316931,4323
297567,3736
213613,2808
143448,3660
194754,686
74360,744
55108,654
287447,1083
33500,5004
284526,3174
284526,3175
76727,2808
212673,3162
37898,5049
255731,3173
255731,3670
127152,3546
275499,4146
144159,3802
219831,6
245160,127
250795,1464
100280,5050
200380,965
53622,2453
38568,4922
73088,3807
188588,3736
18139,5047
119134,5047
48950,5047
110229,5047
307729,5047
88249,4834
317585,2325
123105,3807
86393,3162
178740,3162
273305,3162
147195,4090
225234,627
114019,5051
214408,3734
10852,3914
1950,3655
141002,744
236394,3416
156974,1583
42651,1583
283051,3734
23888,3807
206998,3807
287789,4621
117401,3162
317887,3827
234608,5052
70097,3736
70097,5026
297525,3173
297525,3670
260550,1083
108029,5053
110338,4236
273060,5054
302518,2572
112098,5055
165509,2808
88880,3807
181736,4589
292775,3807
125153,4143
156729,3728
8395,5004
313701,5056
313701,5057
204074,3727
55796,72
11367,72
205211,3933
246009,3802
86910,744
309163,2453
83421,104
39288,4206
54587,1304
27643,2042
28256,775
126669,5007
227863,2453
203381,2810
289116,2424
289116,143
289116,726
289116,210
289116,284
289116,618
289116,3361
289116,5041
289116,1716
289116,1317
289116,1740
289116,5058
289116,2047
289116,2048
289116,2049
289116,2050
289116,3772
289116,5059
289116,1319
289116,5060
289116,5061
289116,5062
289116,5063
289116,5064
289116,5065
289116,5066
289116,5067
289116,5068
289116,5069
289116,5070
289116,5071
289116,5072
182229,3660
290551,3802
288290,5057
13663,5073
239715,1320
67451,2810
311410,2502
76518,3808
136586,5074
238245,3660
36999,753
94564,892
282701,5075
109545,3727
80790,59
292295,2808
176344,5076
196247,3400
67312,4274
229277,4251
234390,2328
176203,3655
115013,3655
230906,4589
211676,3825
236669,1098
224835,3826
180018,1910
280412,4878
58272,3734
150708,5004
223976,3656
217923,2808
102072,5077
211916,4873
77695,2330
144372,775
126174,4265
184561,2328
90514,697
310034,853
294632,2808
247607,5015
248141,1464
112193,3173
112193,3670
224946,3807
269913,3802
16340,3802
256901,2325
240378,3173
240378,3670
72686,3577
219012,3174
219012,3175
264318,5007
209454,3400
308673,44
264753,693
165711,3162
313658,2042
197816,3972
158185,5078
230266,2171
175010,2707
189369,631
14295,2572
114319,4973
17638,5049
186464,5035
51921,3728
70626,4146
58571,3673
198881,2763
221759,2810
284664,2810
32363,5079
13150,4663
277649,775
137996,3660
219113,2453
120245,892
125210,3072
211827,3546
270698,3765
224808,3416
18860,2453
47949,1083
148953,3802
141155,1320
158349,3807
145104,3734
240500,4143
233782,3162
202640,2808
125036,4999
244861,4696
296009,3669
135147,3174
135147,3175
289241,3286
142662,2658
318090,4146
318416,5080
175028,4988
280560,3728
60368,4409
279572,3162
109107,3802
317484,3802
214795,4140
74841,4985
265141,4251
34970,1444
228798,5007
143578,4589
215330,3546
206336,4000
224176,3717
189762,3825
89247,659
197958,4854
72894,2308
96022,4068
109663,357
176101,271
176101,992
176101,1607
176101,2171
176101,3727
176101,3668
176101,3730
176101,4633
206671,3174
206671,3175
62587,2547
149652,2694
15741,2694
199399,4873
32463,1464
279150,1464
79396,1464
36102,3173
36102,3670
213173,3162
287446,4847
297390,3734
261984,72
276810,5031
155390,5031
111769,5031
90170,2171
211803,3827
265569,4146
177835,2694
313631,2562
31150,4314
215406,4140
242819,3162
73141,3802
136155,4441
296725,5081
246119,3655
21212,4589
128721,110
109086,3740
183544,693
183547,686
183547,1071
86730,2572
141981,4323
54348,1071
247574,357
43578,2453
193921,2201
77768,3825
172070,2453
197815,775
251187,3672
282623,2042
228306,2042
140132,2511
64705,3173
64705,3670
159941,3734
27152,2808
216352,5082
210985,3173
210985,3670
105208,3668
289699,3174
289699,3175
150442,3673
91476,3933
266537,3162
283495,3546
54809,3740
110537,654
110537,5048
184484,686
184484,1071
143348,5083
143089,4000
304310,4633
299274,4274
143134,4251
178462,2810
159455,357
171435,3807
308643,3734
168112,2694
130475,4202
15986,3826
91322,1320
67623,5084
84048,2694
145590,3972
310589,4661
280583,260
280583,5085
48472,5086
200374,5087
283670,32
122386,2325
97572,3736
97572,5021
97572,5022
97572,5026
97572,5088
96208,3736
276947,5021
63315,5021
268146,5007
105817,968
105717,3174
105717,3175
236381,775
195362,686
195362,1071
267039,2330
91517,2572
229069,2325
282292,853
193186,3727
178975,3807
190199,3173
190199,3670
2519,357
307851,357
261400,2694
119727,2550
101067,965
116508,3173
116508,3670
180787,2171
291475,2808
118246,5089
99403,3546
152112,820
161802,3808
243725,631
206583,1464
310441,3728
228797,2453
158579,4922
182693,3173
182693,3670
152570,2808
60749,4621
110009,357
197992,693
167637,4934
119933,3907
247689,4942
248595,60
275031,5090
43761,215
224404,3725
275732,4872
157914,3802
70859,3827
301359,2327
61967,659
306701,4596
267761,2453
218987,3655
248811,5007
104525,3807
202400,1464
63512,775
185976,2810
67787,3659
120285,4143
313694,5091
245123,3162
122683,3802
36285,892
36285,3174
36285,3072
36285,3655
36285,3175
36285,3286
36285,3660
36285,3673
36285,4068
36285,4577
36285,5007
36285,318
11587,3660
66166,3660
263509,638
240989,3728
155476,4209
184602,4209
32097,2042
82531,2042
36707,2042
254630,2042
158646,2042
216005,2042
125921,2042
258827,2042
47595,2042
28943,2042
137890,2042
36106,2042
248628,2042
112007,2042
286889,2042
77743,2042
1882,2042
612,2042
276013,3660
13107,3660
239689,3660
71740,3660
69997,3660
313928,3660
84401,3660
150311,3660
119529,3660
199938,3660
249129,3660
313959,3660
277241,3660
21750,3660
111371,3660
61305,3660
269905,3660
121526,3660
310805,3660
176690,3660
268745,3660
74377,3660
125900,3660
105988,3660
128918,3660
204258,3660
239581,3660
156142,3660
23049,3660
88919,3660
256025,3660
107952,3660
113674,3660
184161,3660
68875,3660
207172,3660
30976,3660
175651,3728
241392,4632
223462,4632
25411,4632
157253,3148
160976,3148
309982,3825
155838,3825
58206,3907
309399,3907
64060,3655
135117,3655
263534,3655
219168,3655
303334,3655
177056,3655
186456,136
186456,3669
212951,5092
261492,4144
169811,4144
10377,4154
147037,4847
222215,4847
262246,4847
259240,4847
211897,4112
58311,4112
144845,4112
142373,4112
213216,4112
54577,4112
154792,4112
138805,4112
114651,4112
176435,3659
250661,3972
80390,3972
114964,3972
290245,3972
200299,3972
74766,3972
262131,3972
219035,3972
161482,3972
219743,3948
271903,3669
85647,3669
85647,5093
167126,3669
167126,5093
180291,3673
307710,3673
52736,3673
157056,3673
181183,1304
146116,1304
245822,1304
75097,1304
117954,4096
9400,3827
220122,3286
87179,3286
292536,3286
305215,3286
117794,3286
58924,3286
73248,3286
24322,3286
274536,3286
204578,3286
203246,3286
50513,3286
167418,3286
11865,3286
120745,3286
209767,3827
143757,4840
176384,4840
24967,4840
222249,4840
19860,3740
312464,3740
214828,3740
144533,3740
214141,3740
227388,3740
179571,3740
9322,3740
157077,3740
125435,3740
320313,3948
165716,3659
275943,3659
87340,3659
238779,3659
51156,3655
939,3655
209731,4112
258248,3670
259190,3670
66880,3670
63290,4840
312562,3670
60890,3670
94494,3670
35489,3670
207578,3670
129450,3670
74270,3670
176812,3670
27930,3670
138081,3670
40997,3670
79716,3670
123421,3670
297073,3670
232843,3670
77783,3670
204891,3670
20585,3670
33148,3670
27670,3670
18789,1304
53381,1304
211280,1304
166901,1213
79027,1213
243898,3670
200211,3286
299590,1304
266350,4112
150699,4068
249417,4068
103680,4068
72929,1464
300161,1464
126158,3660
297255,1464
264499,1464
154941,3673
87566,3673
82485,3673
273178,3673
311978,3660
154345,4112
214218,4068
296640,4068
129406,4068
296955,3774
88147,1464
238873,1464
224530,1464
18988,3673
189855,638
81260,3672
779,4144
23428,4144
164356,3286
270674,3148
204482,2308
234967,2308
281588,2308
53084,2308
57298,2308
285886,3774
20440,1464
254700,4112
35982,4112
114304,4112
180120,4112
230296,4112
25800,4112
111052,4112
196005,4112
151879,4112
20391,4112
215278,4112
245140,4112
6717,4112
87694,4112
271899,3660
73211,3660
247932,3660
54640,3660
161548,57
61707,1464
124355,4834
198645,4854
264620,4854
120031,4854
169422,4854
200437,3825
220734,4854
140849,4854
3297,4854
138547,4854
198114,4854
267087,4854
237666,4854
295587,4854
288204,4854
156862,4854
58567,4854
290820,4854
176092,4854
208952,4834
302821,3673
168801,3673
202516,3673
91578,3673
221956,3673
102716,3673
81687,3673
315214,3673
147336,3673
178882,3673
154418,3825
241014,3825
163934,2042
53274,2707
314188,2707
208466,2707
272229,2707
212501,2707
147709,2707
28052,2707
83690,491
211365,3673
84647,3673
168902,275
144736,491
28637,491
44222,491
86881,491
285802,3673
254326,3673
16163,3673
105421,3673
258450,3673
289614,3673
64831,491
16483,491
43233,2707
288345,2707
35655,2707
106294,2707
81048,3660
141151,3660
321311,3660
110919,3660
156936,3660
258574,3660
1063,3660
89086,3660
300783,2707
168119,2707
92290,2707
294953,2707
248487,3673
19050,3673
289887,3673
163619,3673
111262,3673
267050,3673
202588,3673
119888,3673
78878,3673
188186,3673
107050,3673
60003,3673
44226,3673
86657,32
165016,104
186192,104
260526,104
154983,104
160069,104
158341,104
95969,104
90355,104
145039,104
143950,104
119370,104
240364,104
288621,104
216960,3655
241616,1464
211860,3972
39887,4144
70021,4144
290198,4877
203406,4144
126311,3933
142370,3673
216276,3807
301974,3807
50815,3807
280833,3807
72923,3672
259043,3162
239199,3659
304313,4786
115427,4786
284851,4786
295099,2707
260532,2707
203897,2707
5505,2707
92317,2707
294787,2707
165772,2707
154547,2707
250973,2707
165363,2707
225135,2707
292669,2707
111222,2707
251298,2707
19605,2707
123308,2707
217726,3907
186140,3907
94853,3659
171911,5094
284770,3148
294869,2707
272421,2308
82661,2707
45970,2707
126171,2707
263540,2707
314756,2707
165807,2707
96034,3286
216197,2308
307487,3669
130562,3669
130562,4845
176805,3669
18413,3669
275105,2780
259957,62
242507,4112
101237,3660
31519,4840
276698,3972
225908,3673
321021,2536
272833,4847
176733,3774
69457,3672
218791,1304
312028,3659
146875,3774
110188,3672
277364,4112
171139,4112
232441,4112
289573,4112
152142,2308
50664,4112
136540,4112
104060,4112
120484,4112
26200,4112
298837,4112
225130,4112
66602,4847
137887,4112
227048,4112
103945,4112
158808,4112
232525,4112
62121,4112
239264,4112
68375,4112
99610,4112
256329,4112
287794,4112
175029,4112
15283,4112
52243,4112
256914,4112
138605,4112
247594,4112
166780,4112
172870,4112
115737,4112
239473,4112
315355,4112
87751,4112
230977,4112
146589,4112
68869,4112
109619,4112
80128,2308
284646,62
184323,3728
179326,3740
35934,3659
271233,3673
139983,3660
188501,1044
166026,2707
189095,2042
319469,3933
83293,3728
45328,3774
163874,3774
284631,3774
139603,3774
15375,3400
204106,3400
109991,2308
207705,3972
87857,3660
109533,1464
1689,3286
269126,5095
5362,5095
162524,5095
21784,3660
19446,3774
63496,2308
149552,2308
96516,3907
125841,3827
157973,3827
138854,4911
116071,4112
859,3972
208202,5096
287321,5096
299310,4144
65466,2042
58611,2473
82259,892
178168,892
258453,4144
316162,4144
313540,3660
243491,5097
243491,3827
153273,260
39966,3672
100019,3672
189439,5098
96865,4925
282104,3825
153428,3673
245556,5098
83880,5098
15526,5098
51422,5098
273070,892
229442,3907
17305,44
91590,44
210924,44
95707,44
169770,44
275073,44
6592,44
102110,44
245647,892
96465,3972
185429,892
172202,1304
25812,1304
170651,1304
237197,1304
47685,1304
239278,1304
182733,1304
106653,1304
150005,3673
136032,1304
173655,3774
118093,491
113292,3933
26731,2308
73835,3660
296800,4858
124673,1583
243439,1583
144411,1583
591,3933
258628,2707
120407,4975
172941,1547
27595,1547
152529,1547
166452,1547
89272,1547
187967,1547
78235,1547
80461,1547
137493,1547
37452,1547
293937,1547
204764,1547
187653,1547
297763,1547
270848,1547
149355,1547
98402,1547
8634,1547
317670,1547
66974,1547
62822,1547
225429,1547
23108,1547
274176,2808
313075,3933
97983,892
7604,4314
246097,3933
227662,2733
8303,3825
296710,1633
246057,3734
206367,3660
65730,3672
31347,3672
31385,3933
157725,4144
246580,3807
315070,3673
84319,4144
238739,4144
208786,4144
52580,4144
132808,4144
11146,4144
43060,4144
162227,3728
120309,3728
315237,3728
254080,3728
10713,3728
114358,3728
211108,3728
181234,3728
194383,3728
98965,3728
116773,3662
87916,3728
51341,3728
171813,3728
108848,3728
59759,3728
313896,3728
163587,3728
197291,3728
235916,3728
130060,3728
252952,3728
239877,3728
130120,3728
290807,3728
202759,3728
65057,3728
166631,3728
62963,3972
126523,5099
53893,3660
252259,4858
46831,4924
86827,3825
283420,2042
172969,3825
294723,2308
24615,4847
192363,3825
291389,1464
27402,3774
263284,3825
149166,1304
97772,753
298257,3655
255796,287
22477,3673
99697,3825
249137,3907
90785,3933
180049,3933
37088,3660
222163,3827
270869,3933
118939,2042
222094,3655
64316,3670
230643,3827
15967,3659
18460,4112
128110,3972
127393,4887
139819,4887
116811,3827
19907,1854
267748,3933
219126,3827
306707,3825
22238,4277
104484,775
21550,775
1609,775
179187,775
181160,3659
186492,3673
34373,3288
274434,3981
106177,3827
192021,3669
230202,3740
206916,5100
217751,3672
261116,3672
129760,3672
69302,3672
23461,3672
145189,3672
191877,3672
320260,3672
85385,3948
31739,2042
142833,2042
242509,2707
181442,5101
313236,4146
46340,2658
83831,2042
153744,3807
103681,3807
319448,1252
268714,1854
228077,3162
57511,3807
138421,3972
27687,3734
94640,968
95123,3670
102558,3670
158316,4837
104123,4854
170950,4854
178723,4854
320734,4854
21275,4854
145445,3659
186275,2808
316413,3660
141367,3669
28011,3660
144126,2808
98828,892
140219,4314
149982,4068
319123,4112
109744,4112
100415,3825
285078,4972
262515,1464
115579,3655
114460,3655
85287,3286
37735,1800
214747,4847
12940,3660
32995,1464
91856,3660
293532,3673
88666,3907
108174,3993
306267,4154
124442,3655
97588,3972
91629,3774
311534,3655
308432,3655
311329,3734
253226,3660
117807,3802
77339,2733
282036,3774
64655,4840
25147,4840
127621,5102
63537,4068
193811,4068
135423,4068
106071,4068
298965,4529
76981,3673
301730,4068
54439,4068
279909,2042
149784,3660
219329,4840
263605,1800
67936,4112
253963,4112
318529,4112
163384,3662
124404,3662
87987,4112
281527,4112
284592,3286
8753,3286
152716,3286
186680,3286
66973,3659
275883,3740
269616,3659
26900,4112
276328,3740
20460,3673
190336,2308
303147,3655
23277,3655
12433,3655
277676,3655
44377,3655
209797,3655
286125,3655
258502,2042
78066,3655
230956,3655
249585,3655
219611,3655
273684,3655
234593,3655
210242,3655
203413,3655
170785,3655
49900,3655
108086,3655
18705,3655
192594,3655
25169,3655
191706,3655
53552,3655
67287,3655
291001,3655
162489,3655
50468,3655
9956,3655
260702,3655
51169,3655
302143,3655
297089,3655
148952,3655
124860,3655
119500,3655
30994,3655
316569,3655
314493,3655
94670,3660
200378,3660
286728,3660
65851,3660
38760,3660
221846,3660
100923,2707
194752,2707
73863,2707
147984,2707
157397,2707
218734,3655
50804,3655
190113,3655
251060,3655
33152,2707
215259,2707
19470,2707
217733,2707
188555,2707
115916,2707
115916,5103
297425,2707
105355,3660
109756,3660
219464,3660
76904,3660
38218,2707
314554,2707
9723,2707
100880,2707
112615,2707
139741,2707
307453,3660
212013,2707
57648,2707
297428,3972
277624,3660
138301,3660
305006,4621
18931,3774
273914,2707
52808,3288
460,3288
176057,3288
66242,4277
164802,4277
16015,4277
49869,4277
52324,3288
184034,3288
318989,2019
192707,2019
19334,2019
122407,2019
69799,4068
37607,3673
112662,3827
147676,4877
290947,3933
198910,3933
47841,3288
90474,3288
178336,3288
307411,4277
43544,2019
143683,3660
315644,1464
34610,4441
178259,3180
200024,3288
41296,4277
264911,4277
220992,3972
85643,3972
122255,3972
210639,3972
9435,3972
9435,5104
238000,316
282116,4314
244178,4314
261975,4314
43536,4314
104770,4314
236851,4314
231366,4314
164256,4314
207822,4314
175279,4314
45610,4314
284680,4314
158501,4314
11313,3673
103767,4314
287469,4314
23504,4314
296114,3659
220174,3728
41737,377
304627,3728
128867,3728
74177,3728
161615,3728
144860,377
252186,377
70008,377
159736,377
293179,3728
99117,3728
256533,3728
229222,3728
216966,4620
288950,4620
147049,4620
232896,377
176205,3825
243980,3825
93815,3825
181830,3825
35882,3825
135817,3825
63519,3825
54638,3825
107417,3728
34067,3728
236563,1633
4753,1633
170964,3728
149277,3728
1402,1633
308915,3728
140461,3728
188050,3728
242352,3728
61816,3728
273713,3728
39462,3728
216828,3728
28713,3825
35800,3825
299000,3825
141978,3825
46308,3825
67536,3825
198412,3825
313854,3825
262982,3825
320400,3825
312206,3825
46157,3825
46968,3825
287829,3825
27375,3825
161095,3825
291558,3728
184021,3825
259619,377
17335,3728
294377,3728
95921,3728
157146,3728
307355,3728
125649,3728
184348,3728
64975,3728
33785,3728
226444,3728
162644,3728
215310,3728
301022,3728
98888,3728
5931,3728
287205,3728
34868,3728
94848,753
210716,3728
231442,3728
185596,3728
198679,3728
277585,3728
205686,3728
47539,3728
101278,3728
130033,3728
113258,3728
7550,3728
178534,3728
107142,3728
164766,3728
153116,3728
155003,3728
49511,4620
258532,3907
238901,3907
154574,3907
229081,3907
64843,1799
64843,1800
69748,3907
42783,3907
294424,3907
294197,3660
63606,4529
114060,3907
316133,3907
56718,3907
181169,3907
97624,3162
182460,3162
160036,3907
13920,3907
247216,3162
295385,3907
43159,3907
308487,3907
167648,3907
275219,3907
237556,3907
61953,3907
173580,3907
186930,4851
229172,3162
205201,3162
45019,3162
111620,3162
283417,3162
15269,3162
266108,4851
152804,3162
101484,3162
313342,3162
209775,4851
19133,3162
161232,4851
46790,4851
81735,4851
307128,4851
132962,3162
218912,3162
184069,3162
8158,3162
245228,3162
316293,4851
157579,3162
3981,3162
82838,4851
131702,4851
190455,4851
34176,4851
253912,3827
154529,3827
279140,3827
134079,3827
199092,3827
135246,3827
172459,5105
246013,5105
273775,5105
15362,4851
251471,4851
262992,3728
87054,3728
87125,3728
217796,3728
291477,3728
47572,3162
316145,4847
37768,287
59090,3655
162776,3162
149787,3660
71104,3825
74585,3162
203584,3162
287686,3162
273648,3162
29685,3162
171830,3162
110202,3162
199112,4504
90552,1044
230798,3162
77616,5106
112040,5107
49791,3162
30087,5108
292256,5109
292256,5110
292256,5111
292256,3661
292256,5112
292256,5113
292256,5114
292256,5115
292256,5116
292256,5117
292256,5118
292256,5119
292256,5120
292256,5121
292256,5122
292256,5123
259348,4312
47624,1302
52614,4709
106887,2
57120,5124
263801,1803
209015,1803
209015,369
43417,5125
195133,683
123624,683
312863,2572
212492,3939
69278,5125
62134,76
191490,3180
290706,5004
19847,203
117213,5126
19546,5126
192648,2548
100537,2580
262279,3158
295084,3158
20318,2232
20318,5127
20318,5128
133646,3546
258514,5129
283718,3802
227160,767
318600,3083
207084,260
258935,2325
283796,2325
62094,5130
314988,93
17001,265
276604,1163
132157,3709
132157,4018
132157,4019
299349,1083
31946,1098
193844,2026
254835,5131
135884,1302
203036,5132
205400,377
212373,377
175437,377
148309,377
291571,377
231384,377
15090,770
271986,1953
5711,5133
316474,3679
230517,1070
184155,5134
290860,5135
290860,5136
142117,5137
305802,5138
195588,5139
135126,3917
120139,686
120139,3972
292528,2573
62502,3173
62502,3670
77408,1930
139479,1525
262796,1525
208221,3699
121893,1302
17595,2506
7689,2506
32800,2506
298642,2506
131023,2506
26060,2506
4660,2506
256534,2506
302110,2506
81956,2506
69144,2506
154314,2506
197645,2506
312035,2506
26527,5126
109467,1304
94301,2547
81289,2622
43302,775
203273,775
55909,775
9026,775
5444,775
235685,1854
263257,2694
184763,2583
315600,965
140358,1099
187690,5140
104195,1406
210705,3807
160652,5141
102331,3807
6768,742
133896,80
243548,1437
7083,1437
246640,1437
29761,1437
76989,1099
22328,5142
212352,2232
228343,5143
248853,5144
227318,2506
59002,5145
83553,1250
102057,3800
226670,2543
193434,2330
292296,2674
75801,4218
190616,4004
310670,2664
256471,5146
256471,5147
8723,1250
210581,1250
3949,1250
88976,3901
275327,592
37863,1250
37863,5148
62203,1250
97412,604
146864,3140
138343,357
187445,4478
238727,1668
237491,5149
237491,5150
210059,3934
174596,2576
120924,3162
39513,2561
17282,1893
52868,4164
74851,4267
259472,3655
60626,3918
176265,4789
224871,2538
44081,4813
39326,2666
39168,2666
61829,3941
61829,3942
85765,2506
75637,5149
274210,1250
56108,284
281857,4894
121282,3660
77715,764
235505,1205
231055,1599
155137,2732
96600,1154
65216,630
225707,630
83086,21
173910,5151
273719,2690
25948,4001
190145,853
232872,775
134351,5152
153609,2222
153609,521
233267,4164
134992,4267
104668,4176
104668,5153
163643,4854
219448,4854
33220,5154
33220,5155
246575,5156
1977,4490
44681,3672
36692,4062
179764,4062
49342,1561
200605,5157
306038,4854
154820,12
154820,1
154820,52
154820,6
154820,50
154820,8
154820,13
154820,19
154820,45
154820,219
154820,439
154820,591
154820,5158
277376,4062
234138,4062
78103,1953
28877,5159
305722,4854
164011,4854
194535,4854
132357,4116
100858,4314
162669,5160
121180,5161
53865,1250
211501,3665
245568,5162
1711,2101
266766,1302
125716,207
177446,1302
8977,1065
8977,1421
310331,1250
100216,1250
159714,1250
5558,2810
47322,5163
47322,5164
293674,2453
131060,4854
274206,2506
176963,1953
277813,661
277813,662
271613,539
251498,5165
186509,5165
234122,5165
201635,5031
314804,1887
314337,1190
292942,1250
292210,2575
69509,4365
69509,4370
204898,770
73024,5166
122892,2506
37187,1099
252986,3673
24496,3286
777,4970
314687,2506
262527,5167
214233,5168
214233,5169
214233,5170
265727,5171
292033,5172
96751,4328
216211,4328
28617,4328
222697,4328
4234,5173
27411,4133
111755,1117
5618,4243
112864,1617
112864,1618
112864,1621
112864,1622
112864,2314
112864,2315
76676,1250
162032,1250
59669,4846
95504,4846
34916,1952
29757,5174
316238,5175
238127,5176
166909,5177
38775,2164
195431,5178
195431,2280
195431,2340
195431,4080
195431,5179
195431,5180
195431,5181
195431,5182
195431,5183
195431,5184
195431,5185
195431,5186
195431,5187
195431,5188
195431,5189
195431,5190
195431,5191
41430,5192
51732,1822
168550,3668
98741,5193
85196,580
301733,580
179039,1225
286814,5194
180788,2634
141355,2634
320555,5195
55640,5195
173148,1098
20489,5196
70991,2808
102031,1803
102031,369
36328,604
272018,899
219726,5197
30761,5198
246996,5199
73729,5200
73729,5201
188010,5202
219393,3748
298796,5203
272770,1421
145256,5204
228868,5205
10741,2453
173075,3072
79205,5206
164591,592
148494,5207
57266,4098
16291,4854
42576,6
42576,25
42576,219
42576,47
107876,5208
142719,2045
96836,1756
96836,4118
216247,4854
184227,2492
9282,2573
190720,3663
188462,3663
246131,3663
20761,3663
17433,3663
198323,3663
276765,3663
255061,3663
30065,3663
36310,3663
311882,3663
187444,3663
104918,3663
26566,3663
318841,3663
287244,3663
110300,3663
23284,3663
315698,3663
89252,3663
240009,3663
100748,3663
269469,3663
142686,3663
33673,3663
152679,3663
315992,3663
233180,4001
183095,3663
196073,3663
131094,3663
249032,3663
140054,3663
199331,3663
67254,3663
23214,3663
171150,3663
205281,3663
308341,3663
306892,3663
247125,3663
161219,5209
107044,3663
205038,3663
281241,3663
176783,3663
136511,3663
268600,3663
92866,3663
269382,3663
230029,3663
96219,3663
165585,3663
317634,3663
168859,3663
148905,3663
173615,3663
243614,3663
96726,3663
111305,3663
317963,3663
156491,3663
282465,3663
108600,3663
266859,3663
8452,3663
31607,3663
52548,3663
194043,3663
160371,3663
291239,3663
5339,3663
257875,3663
98691,3663
223412,3663
266358,3663
291589,3663
256535,3663
2071,3663
244207,5210
264918,3663
236358,3663
208777,3663
280865,3663
206293,3663
171170,3663
276863,3663
182968,3663
221089,3663
193501,3663
109201,3663
108460,3663
82206,3663
176222,3663
145074,3663
21012,3663
44624,3663
243232,3663
32425,3663
114796,3663
8732,3663
203374,3663
201075,3663
222573,3663
248335,3663
269918,3663
215907,3663
22610,5211
22610,5212
235379,112
268098,106
268098,5213
174159,106
11992,5214
205673,5211
205673,5212
243681,2562
109797,5215
158849,4854
46159,2748
148399,357
55523,3173
46048,5216
287220,3807
134292,5217
134292,5218
81693,5217
81693,5218
302268,5219
33476,1517
176937,65
53242,1795
171605,5220
258003,5221
87959,2555
4681,693
4681,720
4681,4336
4681,5222
4681,5223
4681,5224
101857,5225
51237,5226
66373,203
29576,5227
17448,5226
12113,1154
238893,1496
222235,23
222235,69
222235,562
12623,5228
46555,5228
151158,5228
59101,1893
89136,465
8554,465
64042,465
41836,465
152626,4633
138295,2079
223272,23
223272,69
223272,562
192439,5125
196634,5125
237877,1424
217483,1424
130208,1953
158991,2810
160174,3826
134234,2300
182951,2453
142728,5229
239102,1680
159400,5230
56884,989
168632,5231
279525,3105
167744,3105
50918,3105
84663,3105
173090,1756
81288,1374
298155,630
1372,5232
98280,3901
119930,4100
181066,892
196913,62
13529,4817
213371,4489
171126,2252
12708,2657
125183,1953
189644,2226
154900,2622
24514,4896
262087,5233
38522,1421
236852,2506
189606,3200
208685,3748
196963,3200
306141,5234
290255,1302
156635,766
176753,1290
280398,5235
51739,2035
34584,5236
83709,5237
249580,2453
54095,4072
12134,1809
241823,1809
145780,683
256785,2453
219172,5238
21730,5238
278230,892
78340,3665
35763,2810
160270,3765
42075,2580
48791,1033
275761,3741
274177,2576
79896,1984
227246,2300
297926,3826
168733,5239
168733,5240
275074,5241
275074,5242
232232,4251
300080,5243
54993,5244
178317,3818
16844,5245
311211,9
157713,5246
161474,775
110050,3105
257863,1369
245510,2453
101304,5247
19708,5248
158005,1756
179236,1756
229425,1756
272957,2328
114332,3826
120808,5249
282078,989
251308,5250
77974,5251
223495,2657
11969,3162
321201,3801
196759,3934
24551,5252
81876,5253
31099,3586
196145,3802
221486,62
217568,62
274888,62
252068,62
92412,62
199355,62
149825,2707
218142,2035
125509,66
285470,104
122082,104
185387,104
154668,2727
298115,33
102598,4193
81699,2497
195130,2453
122477,1480
306388,2497
50789,5254
229669,2810
33715,2506
317463,2506
154449,2506
49530,5255
281038,2506
8031,2727
311301,5256
232730,4274
206653,5217
206653,5218
165877,5257
314282,635
251785,853
298147,2507
107339,2506
132886,2506
171113,3941
171113,3942
74364,3941
74364,3942
59377,204
240768,5258
310514,368
53504,775
18053,3802
180399,3748
119378,5018
18403,2466
139241,3697
64604,2325
247490,3748
282889,3963
282889,4155
282889,4551
64486,4251
320943,3748
59783,3659
34440,5259
233236,775
160086,3748
173832,93
215671,5260
20953,4072
27340,3673
24998,2572
201027,4403
160402,3174
160402,3175
242263,5261
242263,5262
234335,1421
221118,253
318891,253
318726,253
232406,253
132350,253
253615,1179
112047,5263
200331,1179
64983,5264
59968,4677
256713,5265
143699,3748
151980,3748
247252,3163
78786,5266
208844,5007
99140,5267
99140,5268
114223,4185
114223,4186
296138,2223
296138,3863
178187,3963
292099,5269
35716,3748
92264,5270
92264,5271
54858,5021
156495,5272
318229,1099
15314,1099
141966,1099
128692,3728
296505,5273
23819,5273
249141,5273
214380,2508
118313,5273
180767,3162
49799,5273
105536,5273
268875,62
174350,203
313300,5274
165495,5274
199081,5227
168656,5275
307633,5274
135521,3774
272760,284
112828,5273
248968,2482
220276,5276
186759,1675
175166,1674
175166,1675
139133,1674
139133,1675
254486,1674
254486,1675
169936,3173
169936,3670
128623,3173
128623,3670
127572,1044
55901,5277
30786,4837
149092,3730
12402,767
276262,5278
269104,394
175867,394
304269,5279
198408,4916
55415,690
138347,918
246280,5280
13732,3530
142286,5281
109436,3477
75432,910
4713,1756
109873,24
208654,4456
441,638
